 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
SS,Ronald,Jordan,6 - 0,199,(Sr),2.5,2.5,Army,6,20,2,0.0,0,0,0,0,"0
"
OLB,Desmond,Rogers,6 - 0,221,So,2.5,3.0,Rice,7,45,0,0.0,0,0,0,0,"0
"
OLB,Steven,Jones,6 - 2,246,Jr,2.5,3.0,Cincinnati,1,4,0,0.0,0,0,0,0,"0
"
ILB,Erik,Rogers,6 - 1,233,Jr,4.5,4.5,Boise State,11,95,0,5.0,0,1,0,1,"0
"
OLB,Hannibal,Franklin,5 - 11,232,Sr,3.0,3.0,Stanford,1,4,0,0.0,0,0,0,0,"0
"
DT,Steve,Poole,6 - 7,288,(Fr),2.5,5.0,Georgia Tech,1,2,0,0.0,0,0,0,0,"1
"
DE,Jeff,Friesz,6 - 0,254,Jr,3.0,3.5,NC State,2,5,0,2.0,0,1,0,0,"0
"
DE,Dick,Piccone,6 - 2,278,(Jr),2.5,2.5,UCF,2,5,0,2.0,0,0,0,0,"0
"
ILB,J.W.,Beach,6 - 1,225,(So),2.5,3.0,Stanford,1,7,0,0.0,0,0,0,0,"0
"
DE,Dan,Bruce,6 - 1,261,Sr,2.5,3.5,TCU,1,2,0,2.0,0,0,0,0,"0
"
OLB,Daniel,Clark,6 - 2,243,(Fr),1.5,2.0,Georgia State,2,10,0,0.0,0,0,0,0,"0
"
CB,Frank,Wimberly,6 - 0,179,(Sr),3.0,3.0,Wisconsin,1,8,0,0.0,0,0,0,0,"0
"
DE,Brett,Gaines,6 - 7,250,So,3.0,3.0,Oklahoma State,1,3,0,2.0,0,0,0,0,"0
"
ILB,Tyrone,Pena,6 - 2,229,Jr,3.0,4.0,Northwestern,7,66,0,1.0,0,0,0,0,"0
"
DE,Blair,Basnight,6 - 0,272,So,3.0,4.0,Texas Tech,1,0,0,1.0,0,0,0,0,"0
"
OLB,Gregory,Baker,6 - 2,232,Sr,3.5,4.0,Iowa State,11,76,0,2.0,0,0,0,0,"0
"
CB,Nate,Steed,5 - 11,176,(Sr),4.0,4.0,UCLA,5,24,1,0.0,0,0,0,1,"0
"
ILB,Roy,Waldrop,6 - 0,222,(Fr),2.5,3.5,Army,6,40,0,1.0,0,0,0,0,"0
"
OLB,Donte,Hunter,6 - 0,224,Sr,3.5,4.0,Iowa,9,64,0,1.0,0,0,0,0,"0
"
ILB,Thomas,Jackson,6 - 1,231,So,3.0,3.5,Illinois,3,23,0,2.0,0,1,0,1,"0
"
CB,B.J.,Dawkins,5 - 11,176,Sr,4.0,4.0,Washington State,11,63,2,0.0,0,0,0,0,"0
"
CB,Nicholas,Freeman,6 - 1,172,(So),3.0,3.0,Iowa State,3,9,2,0.0,0,0,0,0,"0
"
ILB,Tom,Henderson,6 - 0,234,Jr,3.5,5.0,Iowa,7,62,0,2.0,1,0,0,0,"0
"
DE,Mark,Mitchell,6 - 1,272,(Jr),3.5,3.5,Oregon,2,3,0,3.0,0,0,0,0,"0
"
CB,Raymond,Bradley,5 - 9,159,So,2.0,2.0,SDSU,1,4,0,0.0,0,0,0,0,"0
"
ILB,Ted,Sullivan,6 - 1,236,(Sr),3.5,3.5,Nebraska,9,80,0,1.0,0,0,0,0,"0
"
CB,Mike,Stephens,6 - 1,186,(Jr),3.0,3.5,Miami,5,21,4,0.0,0,0,0,1,"0
"
ILB,Eric,Jones,6 - 1,238,(Jr),4.5,4.5,LSU,6,51,0,2.0,0,0,0,0,"0
"
??,Shawn,Jones,? - ??,???,(??),??,??,Wake Forest,2,8,0,0.0,0,0,0,0,"0
"
FS,Steve,Hutchinson,6 - 1,179,Sr,2.5,2.5,Tennessee,2,4,1,0.0,0,0,0,0,"0
"
CB,Mario,Montoya,6 - 2,207,Fr,2.5,3.0,Georgia State,1,2,1,0.0,0,0,0,0,"0
"
DE,Billy,Chambers,6 - 4,287,Jr,4.0,4.5,Boston College,4,12,0,5.0,0,0,0,0,"0
"
DT,Anthony,Clement,6 - 7,308,(Jr),3.0,3.0,Wake Forest,1,4,0,0.0,0,0,0,0,"0
"
FS,Bryan,Carson,5 - 10,182,Sr,3.0,3.0,West Virginia,2,7,1,0.0,0,0,0,0,"0
"
CB,Siddeeq,Paschal,5 - 9,166,Jr,2.5,3.5,Georgia Tech,6,20,5,0.0,0,0,0,0,"0
"
ILB,David,Mosley,6 - 0,236,(Fr),2.5,4.5,Kentucky,12,107,0,1.0,0,0,0,0,"1
"
ILB,Kendrell,Franklin,6 - 0,230,Sr,4.0,4.0,Vanderbilt,8,62,1,2.0,0,0,0,0,"0
"
OLB,David,Kuppe,5 - 11,214,Jr,4.0,4.5,Missouri,8,57,0,1.0,0,0,0,0,"0
"
OLB,Major,Ulbrich,5 - 11,208,Jr,2.5,3.0,Oregon,6,35,0,1.0,0,0,0,0,"0
"
ILB,Jack,Ryder,6 - 0,231,Sr,3.0,3.0,Kansas State,11,84,0,0.0,0,0,0,0,"0
"
FS,James,Delarosa,6 - 0,183,(Jr),4.5,4.5,Oregon State,3,17,1,0.0,0,0,0,0,"0
"
CB,James,Woodcock,5 - 10,175,(Jr),2.5,3.0,Arizona,6,29,2,0.0,0,0,0,1,"0
"
DT,Brendon,Walls,6 - 2,290,Sr,2.5,2.5,Vanderbilt,1,1,0,1.0,0,0,0,0,"0
"
CB,Wesley,Perez,5 - 9,157,(Jr),3.0,3.5,Illinois,1,6,1,0.0,0,0,0,1,"0
"
ILB,Bryant,Palmer,6 - 1,225,Jr,3.5,4.5,Tennessee,5,46,1,2.0,0,0,0,0,"0
"
OLB,James,Royals,5 - 11,231,Sr,4.0,4.0,North Carolina,9,72,0,1.0,0,0,0,0,"0
"
CB,Tony,Preston,5 - 10,166,Jr,3.5,4.5,California,6,28,3,0.0,0,0,0,1,"0
"
CB,Donald,Edwards,6 - 1,197,Sr,4.0,4.0,Mississippi State,2,2,2,0.0,0,0,0,1,"0
"
DT,A.B.,Todd,6 - 6,308,Sr,4.0,4.0,Tennessee,2,5,0,3.0,0,0,0,0,"0
"
OLB,Trevor,Reed,5 - 11,223,(So),4.0,4.0,Alabama,7,70,2,4.0,0,0,0,0,"0
"
OLB,Al,Hill,6 - 2,228,Jr,2.5,4.5,Louisville,7,57,0,0.0,0,0,0,0,"0
"
OLB,Ronald,Jagade,6 - 0,234,(So),3.5,4.0,Michigan State,3,21,0,0.0,0,0,0,0,"0
"
DE,Anthony,Dillard,6 - 7,282,Jr,3.0,3.5,Navy,2,7,0,1.0,0,0,0,0,"0
"
