 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
CB,Chase,Turner,5 - 11,187,(Jr),3.0,3.0,Mississippi State,2,6,1,0.0,0,0,0,0,"0
"
FS,Kris,Riemersma,5 - 10,173,(So),3.5,3.5,Notre Dame,3,10,2,0.0,0,0,0,1,"0
"
ILB,Paul,Buck,5 - 11,225,(So),3.0,4.0,Air Force,4,33,0,1.0,0,0,0,0,"0
"
DT,Ronald,Young,6 - 7,287,So,3.0,4.0,Air Force,4,12,0,4.0,0,0,0,0,"0
"
CB,Peter,Blackwell,6 - 1,177,(So),2.0,3.0,Nevada,5,13,4,0.0,0,0,0,0,"0
"
FS,Reynaldo,Harris,5 - 9,174,(Sr),4.5,4.5,Miami,1,1,1,0.0,0,0,0,0,"0
"
DE,Otis,Stackhouse,6 - 6,264,Jr,3.0,3.0,UCF,4,12,0,2.0,0,0,0,0,"0
"
DT,Robert,Bennett,6 - 5,268,(Jr),2.5,2.5,Georgia State,3,13,0,1.0,1,0,0,0,"0
"
DE,Toby,Hanna,6 - 8,257,Sr,3.5,3.5,Baylor,1,3,0,1.0,0,0,0,0,"0
"
FS,Hector,Dukes,5 - 11,194,Jr,3.5,3.5,BYU,1,0,1,0.0,0,0,0,1,"0
"
ILB,Douglas,Rushing,6 - 0,248,(Sr),3.5,3.5,Utah,3,19,0,0.0,0,0,0,0,"0
"
DT,Danny,Davis,6 - 4,274,Fr,1.0,4.0,Nevada,5,15,0,2.0,0,0,0,0,"0
"
DT,Francisco,Diaz,6 - 2,271,Jr,2.5,2.5,Navy,2,8,0,1.0,0,1,0,0,"1
"
CB,Kyle,Elam,6 - 1,177,Sr,2.5,2.5,Nevada,3,16,0,0.0,0,0,0,0,"0
"
OLB,Mark,Marino,6 - 1,223,Sr,2.5,2.5,New Mexico,9,54,0,0.0,0,0,0,0,"0
"
DE,Vance,Thomas,6 - 4,273,Sr,3.5,3.5,Oregon,7,25,0,11.0,0,0,0,0,"0
"
CB,Jim,Dupre,6 - 2,182,(Jr),4.0,5.0,Nebraska,3,17,2,0.0,0,0,0,1,"0
"
DT,Matt,Portis,6 - 1,249,Sr,3.5,3.5,Syracuse,4,16,0,4.0,0,0,0,0,"0
"
ILB,David,Dee,6 - 2,221,Sr,3.0,3.0,West Virginia,1,7,0,0.0,0,0,0,0,"0
"
OLB,Walter,Bruschi,6 - 0,209,Jr,3.0,3.0,USC,2,12,0,0.0,0,0,0,0,"0
"
CB,Dale,Denney,6 - 1,193,(Sr),4.0,4.0,Minnesota,7,25,5,0.0,0,0,0,2,"0
"
DT,Ed,Batch,6 - 5,295,Jr,3.0,4.0,Virginia Tech,3,15,0,0.0,0,0,0,0,"0
"
OLB,James,Garcia,6 - 1,231,Fr,1.5,4.5,Houston,2,14,0,0.0,0,0,0,0,"0
"
DT,Roger,Roth,6 - 5,277,Jr,3.0,3.0,Baylor,5,20,0,2.0,0,0,0,0,"0
"
OLB,Sean,Springs,6 - 0,220,(Jr),4.0,4.0,Stanford,6,43,1,0.0,0,0,0,0,"0
"
CB,Ronyell,Buchanon,6 - 1,171,(Jr),3.5,4.5,Florida State,3,9,2,0.0,0,0,0,1,"0
"
ILB,Tracy,Ames,6 - 2,250,Jr,2.0,3.0,Fresno State,6,43,0,0.0,0,1,0,0,"0
"
CB,Charles,Gay,5 - 10,179,Fr,2.0,3.5,San Diego State,4,12,2,0.0,0,0,0,1,"0
"
OLB,Melvin,Bedell,6 - 1,221,Sr,4.0,4.5,Texas,7,45,0,0.0,0,0,0,0,"0
"
ILB,Chris,Comella,6 - 1,229,Sr,3.5,3.5,NC State,3,21,1,0.0,0,0,0,0,"0
"
DE,Craig,Brown,6 - 0,258,Jr,3.0,3.0,SMU,2,9,0,1.0,0,0,0,0,"0
"
SS,Doug,Jones,5 - 9,164,Sr,2.5,2.5,Arizona State,2,4,2,0.0,0,0,0,0,"0
"
DT,William,McGrath,6 - 3,324,Fr,1.5,3.0,Colorado State,5,17,0,2.0,0,0,0,0,"0
"
DT,Micah,Holland,6 - 1,285,(Sr),3.0,3.0,Indiana,3,12,0,1.0,0,0,0,0,"0
"
CB,Timothy,Arrington,6 - 0,145,Jr,2.5,2.5,Duke,2,9,2,0.0,0,0,0,0,"0
"
CB,Chris,Smith,5 - 10,167,Sr,2.5,2.5,Rice,7,27,2,0.0,0,0,0,0,"0
"
ILB,Juan,Ross,6 - 2,233,So,2.5,4.0,Mississippi State,4,24,2,1.0,0,0,0,1,"0
"
DE,Bill,Cooper,6 - 8,285,(Jr),3.0,3.0,TCU,8,25,0,6.0,0,0,0,0,"0
"
CB,Ricky,Rose,6 - 2,198,Sr,4.0,4.0,Kansas,3,18,0,0.0,0,0,0,0,"0
"
FS,Robert,Wozniak,6 - 2,200,Sr,4.5,4.5,Arkansas,2,4,2,0.0,0,0,0,0,"0
"
DE,David,Drake,6 - 2,271,Jr,3.5,4.5,Wisconsin,2,13,0,2.0,0,0,0,0,"0
"
SS,Frederick,Higgins,5 - 11,187,Jr,3.5,4.5,Penn State,2,2,2,0.0,0,0,0,1,"0
"
CB,Russ,Barker,5 - 10,203,So,3.0,4.5,Miami,6,20,3,0.0,0,0,0,0,"0
"
SS,Billy,Lowe,5 - 10,172,Sr,4.0,4.0,Miami,1,2,1,0.0,0,0,0,0,"0
"
DE,Robert,Murry,6 - 6,252,So,3.0,3.0,Colorado,2,5,0,2.0,1,0,0,0,"0
"
ILB,LaMarcus,Davis,6 - 1,221,Sr,3.0,3.0,Vanderbilt,7,43,0,1.0,0,0,0,0,"1
"
DT,Christopher,Silva,6 - 2,266,Jr,2.0,3.0,New Mexico,1,1,0,1.0,0,0,0,0,"0
"
CB,Jeremy,Bell,5 - 10,170,Jr,4.0,4.0,Kansas,10,42,6,0.0,0,0,0,1,"0
"
OLB,Marvin,Waggoner,6 - 1,234,Fr,2.5,3.0,Georgia State,1,6,0,0.0,0,0,0,0,"0
"
DT,William,Robertson,6 - 3,291,(Sr),4.5,4.5,Rutgers,3,21,0,0.0,0,0,0,0,"0
"
CB,Jason,Kosar,5 - 9,165,Sr,3.5,3.5,Oklahoma,5,10,4,0.0,0,0,0,0,"0
"
OLB,Kevin,Coon,5 - 11,230,Sr,3.5,3.5,Kansas State,3,16,1,0.0,0,0,0,0,"0
"
DE,Karim,Brown,6 - 6,270,(Sr),4.0,4.0,Nebraska,3,8,0,5.0,0,0,0,0,"0
"
ILB,Stephen,McKenzie,6 - 1,234,(Jr),3.5,4.0,Wisconsin,6,41,1,2.0,1,0,0,1,"0
"
ILB,Akin,Smith,5 - 9,218,Jr,1.5,2.0,Louisville,2,14,2,0.0,0,0,0,0,"0
"
DE,David,Lavoie,6 - 8,264,(Sr),3.5,3.5,Rutgers,4,14,0,2.0,0,0,0,0,"0
"
CB,Vontae,Johnson,6 - 3,207,(Fr),3.5,4.0,Stanford,6,26,3,0.0,0,1,1,2,"0
"
OLB,Geno,Bohannon,6 - 4,230,(Fr),2.5,4.0,TCU,7,42,1,0.0,0,0,0,0,"0
"
SS,Antonio,Little,6 - 1,205,Fr,1.0,4.0,Kentucky,2,6,2,0.0,0,0,0,0,"0
"
OLB,James,Harper,6 - 0,220,(Sr),3.0,3.0,Hawaii,6,37,0,0.0,0,0,0,0,"0
"
ILB,John,Foster,6 - 1,227,(Fr),3.0,4.5,Miami,4,27,0,1.0,0,0,0,0,"0
"
OLB,Jerrod,Fletcher,6 - 1,226,Sr,3.5,3.5,Oregon State,4,24,0,0.0,0,0,0,0,"0
"
OLB,Desmond,Rogers,6 - 0,221,Jr,3.0,3.0,Rice,9,51,0,0.0,0,0,0,0,"0
"
OLB,Steven,Jones,6 - 2,246,Sr,3.0,3.0,Cincinnati,5,25,0,0.0,0,0,0,0,"0
"
ILB,Erik,Rogers,6 - 1,233,Sr,4.5,4.5,Boise State,5,46,0,0.0,0,2,0,1,"0
"
ILB,Freddy,Suarez,6 - 2,226,(So),4.5,4.5,Maryland,6,48,0,1.0,0,1,0,1,"0
"
FS,Tory,Morris,6 - 0,162,Sr,3.0,3.0,Virginia Tech,2,12,0,0.0,0,0,0,0,"0
"
DT,Steve,Poole,6 - 7,288,(So),4.0,5.0,Georgia Tech,1,3,0,1.0,0,0,0,0,"0
"
DE,Jason,Johnson,6 - 3,264,Jr,4.0,4.0,Penn State,2,6,0,3.0,0,0,0,0,"0
"
DE,Jeff,Friesz,6 - 0,254,Sr,3.5,3.5,NC State,4,14,0,6.0,0,0,0,0,"0
"
CB,Alan,Anderson,5 - 9,172,Jr,3.5,3.5,ECU,5,16,6,0.0,0,0,0,2,"0
"
DE,Harley,Gillespie,6 - 4,245,Jr,3.0,3.0,Army,1,3,0,1.0,0,0,0,0,"0
"
DT,Tommy,Brooks,6 - 7,285,Jr,5.0,5.0,Texas A&M,1,6,0,0.0,0,0,0,0,"0
"
DE,J.J.,Johnson,6 - 5,269,(Sr),3.0,3.0,Michigan State,6,12,0,5.0,1,1,0,0,"0
"
ILB,Tyrone,Pena,6 - 2,229,Sr,4.0,4.0,Northwestern,8,53,0,0.0,0,0,0,0,"0
"
SS,Bradley,Garcia,5 - 10,179,Sr,2.0,2.0,Kansas State,1,4,0,0.0,0,0,0,0,"0
"
DE,Blair,Basnight,6 - 0,272,Jr,4.0,4.0,Texas Tech,4,13,0,5.0,0,0,0,0,"0
"
OLB,Kendyl,Mistler,6 - 1,216,Jr,3.5,3.5,Oregon,6,39,1,1.0,0,0,0,0,"0
"
CB,Curtis,Ninowski,6 - 0,179,(Sr),3.5,3.5,West Virginia,8,49,3,0.0,0,0,0,0,"0
"
ILB,Roy,Waldrop,6 - 0,222,(So),3.5,3.5,Army,6,31,0,0.0,0,0,0,0,"0
"
DT,Joseph,Rouse,6 - 4,300,(Fr),2.5,4.0,Stanford,1,5,0,0.0,0,0,0,0,"0
"
DE,Henry,Dias,6 - 3,273,Fr,1.5,3.0,Fresno State,2,10,0,0.0,0,0,0,0,"0
"
FS,Gray,Corbin,5 - 11,159,Sr,5.0,5.0,Nebraska,1,2,1,0.0,0,0,0,0,"0
"
DT,Mike,Wohlabaugh,6 - 3,287,Jr,4.5,5.0,USC,3,15,0,2.0,0,0,0,0,"0
"
SS,Larry,Plunkett,6 - 2,192,Sr,3.5,3.5,West Virginia,1,4,0,0.0,0,0,0,0,"0
"
ILB,Tom,Henderson,6 - 0,234,Sr,5.0,5.0,Iowa,9,64,0,1.0,0,0,0,0,"0
"
OLB,Eugene,Parker,6 - 2,234,(Sr),4.0,4.0,Arizona,7,45,0,0.0,0,0,0,0,"0
"
ILB,Ryan,Gibson,6 - 0,217,(Jr),3.0,3.0,Kansas,1,10,0,0.0,0,0,0,0,"0
"
DE,Rick,Adams,6 - 7,262,Sr,3.0,3.0,Wake Forest,3,5,0,3.0,0,0,0,0,"0
"
DT,Marlin,Eason,6 - 3,286,(Jr),4.5,5.0,Texas,1,7,0,0.0,0,0,0,0,"0
"
CB,E.J.,Witt,6 - 0,189,So,2.0,2.5,Wake Forest,2,5,2,0.0,0,0,0,1,"0
"
ILB,Eric,Jones,6 - 1,238,(Sr),4.5,4.5,LSU,8,68,2,3.0,0,0,0,1,"1
"
OLB,Dave,Rhodes,6 - 1,217,Jr,3.5,3.5,NC State,2,14,0,0.0,0,0,0,0,"0
"
ILB,Javier,Wilder,6 - 2,229,(Sr),3.5,3.5,Illinois,9,71,1,0.0,0,0,0,0,"0
"
CB,Homer,Alley,5 - 9,164,(So),3.0,3.0,Oregon State,1,6,0,0.0,0,0,0,0,"0
"
DE,Billy,Chambers,6 - 4,287,Sr,4.5,4.5,Boston College,7,22,0,9.0,0,0,0,0,"0
"
SS,Michael,Alley,6 - 1,171,(So),1.5,3.0,New Mexico,3,13,0,0.0,0,0,0,0,"0
"
DT,John,Griffin,6 - 6,285,Sr,4.5,4.5,USC,1,4,0,1.0,0,0,0,0,"0
"
CB,Terrence,Martin,5 - 9,151,(So),3.0,3.5,West Virginia,2,7,1,0.0,0,0,0,0,"0
"
DT,Anthony,Clement,6 - 7,308,(Sr),3.0,3.0,Wake Forest,2,9,0,0.0,0,0,0,0,"0
"
FS,Scott,Ward,5 - 9,181,(So),2.5,4.0,Connecticut,3,13,0,0.0,0,0,0,0,"0
"
CB,Siddeeq,Paschal,5 - 9,166,Sr,3.5,3.5,Georgia Tech,7,37,5,0.0,0,0,0,1,"0
"
DT,Dalton,McWatters,6 - 3,269,Jr,3.5,4.5,Florida State,4,18,0,3.0,0,0,0,0,"0
"
OLB,Samuel,Lewis,6 - 2,210,Jr,1.5,2.5,Mississippi State,1,6,0,0.0,0,0,0,0,"0
"
ILB,David,Mosley,6 - 0,236,(So),3.5,4.5,Kentucky,2,11,0,0.0,0,0,0,0,"0
"
OLB,David,Kuppe,5 - 11,214,Sr,4.5,4.5,Missouri,8,50,0,0.0,1,1,0,1,"0
"
OLB,Jonathan,Sisson,6 - 1,220,Sr,1.5,1.5,Nevada,1,3,0,0.0,0,0,0,0,"0
"
ILB,Greg,Smith,Jun - 00,253,(Sr),3.0,3.0,Colorado,6,52,1,0.0,1,0,0,0,"0
"
OLB,Major,Ulbrich,5 - 11,208,Sr,3.0,3.0,Oregon,7,49,0,1.0,0,0,0,0,"0
"
ILB,Donald,Lewis,6 - 0,232,Sr,3.5,3.5,Utah,2,11,0,0.0,0,0,0,0,"0
"
ILB,Lawrence,Bernier,6 - 1,225,So,2.5,3.0,Kansas State,6,36,0,0.0,0,0,0,0,"0
"
DE,Bill,Young,6 - 4,291,Sr,5.0,5.0,Virginia Tech,4,12,0,8.0,0,0,0,0,"0
"
DT,Judson,Garza,6 - 4,266,Sr,2.5,2.5,Cincinnati,2,5,0,1.0,0,0,0,0,"0
"
ILB,Bryant,Palmer,6 - 1,225,Sr,4.5,4.5,Tennessee,6,39,0,0.0,1,0,0,0,"0
"
DE,Chuck,Stablein,6 - 7,264,Sr,3.5,3.5,Iowa,3,6,0,3.0,1,1,0,0,"0
"
CB,Tony,Preston,5 - 10,166,Sr,4.5,4.5,California,5,20,3,0.0,0,0,0,2,"0
"
DT,Chris,Simmons,6 - 3,268,Jr,3.5,4.0,Oregon State,1,5,0,0.0,0,0,0,0,"0
"
OLB,Matt,Waddy,6 - 0,237,Jr,3.5,3.5,Clemson,7,43,2,1.0,0,0,0,0,"0
"
CB,Tracy,Terrell,6 - 3,172,Jr,3.5,3.5,Virginia,1,4,1,0.0,0,0,0,0,"0
"
OLB,Trevor,Reed,5 - 11,223,(Jr),4.0,4.0,Alabama,10,71,2,2.0,1,0,0,1,"0
"
ILB,Ben,Flores,6 - 1,223,Jr,3.5,4.0,Mississippi State,9,61,0,1.0,0,1,0,0,"0
"
OLB,Ronald,Jagade,6 - 0,234,(Jr),4.0,4.0,Michigan State,5,32,0,1.0,0,0,0,0,"0
"
CB,Joseph,Allen,5 - 11,167,(So),2.5,3.5,Fresno State,2,7,1,0.0,0,0,0,0,"0
"
DE,Anthony,Dillard,6 - 7,282,Sr,3.5,3.5,Navy,2,11,0,1.0,0,0,0,0,"0
"
