 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
ILB,Peyton,Roaches,6 - 2,224,(Sr),5.0,5.0,LSU,10,74,0,0.0,0,1,0,0,"0
"
CB,Sean,Smith,6 - 1,168,(Jr),3.5,3.5,Wisconsin,3,12,1,0.0,0,0,0,0,"0
"
DT,Micheal,Black,6 - 5,281,(Jr),4.5,4.5,UCLA,4,17,0,1.5,0,0,0,0,"0
"
DT,Michael,McBride,6 - 4,313,(So),3.5,5.0,Pittsburgh,3,14,0,3.0,0,0,0,0,"0
"
CB,Jayshawn,Watts,6 - 0,176,Sr,5.0,5.0,Boise State,3,13,2,1.0,0,0,0,0,"0
"
SS,Christian,Pugh,6 - 1,208,Fr,1.0,4.0,Arkansas,8,31,5,0.0,0,0,0,0,"0
"
ILB,Roy,Waldrop,6 - 0,222,(Sr),3.5,3.5,Army,4,23,0,0.0,0,0,0,0,"0
"
FS,Wilbur,Shearer,5 - 10,184,(Sr),3.5,3.5,Baylor,2,5,2,0.0,0,0,0,1,"0
"
DE,James,Finney,6 - 3,293,Jr,3.5,4.5,Ball State,4,17,0,5.0,0,0,0,0,"0
"
ILB,Nelson,Barry,5 - 11,225,Jr,3.0,3.0,Connecticut,4,27,1,0.0,0,0,0,0,"0
"
OLB,Martin,Whiting,6 - 3,235,Fr,3.0,5.0,North Carolina,5,33,0,0.5,0,0,0,0,"0
"
OLB,Jacory,Kirkland,6 - 2,233,(Fr),1.5,3.5,Pittsburgh,9,58,0,1.0,0,0,0,0,"0
"
SS,Dwayne,Tatum,6 - 1,189,Fr,2.5,4.5,Stanford,5,19,4,0.0,0,0,0,0,"0
"
CB,Robert,Morris,5 - 10,158,(Jr),3.5,3.5,Northern Illinois,7,32,3,1.0,0,0,0,1,"0
"
CB,Frederick,Harper,6 - 2,213,Sr,4.0,4.0,Hawaii,3,16,0,0.0,0,0,0,0,"0
"
SS,James,Sanchez,5 - 10,174,(So),3.5,4.0,Hawaii,1,2,2,0.0,0,0,0,0,"0
"
CB,Eric,Irwin,6 - 1,177,Jr,3.0,4.0,Louisville,1,1,1,0.0,0,0,0,1,"0
"
ILB,Donald,Adams,6 - 1,220,(So),2.0,2.0,Wyoming,1,5,0,0.0,0,0,0,0,"0
"
OLB,William,Tipton,6 - 4,213,(Jr),3.0,3.0,Army,6,34,0,1.0,0,0,0,0,"0
"
DT,Ian,Lanier,6 - 3,323,So,3.5,3.5,Colorado State,7,34,0,2.0,1,1,0,0,"0
"
ILB,Dave,Price,5 - 11,226,(Jr),3.5,4.0,Northern Illinois,7,49,0,0.0,1,0,0,0,"0
"
CB,Teddy,Walker,5 - 11,177,Jr,5.0,5.0,Kentucky,10,46,7,0.0,0,0,0,3,"0
"
DT,Scott,Shafer,6 - 3,309,Jr,3.0,4.5,Utah,2,9,0,1.0,0,0,0,0,"0
"
SS,George,Russell,5 - 11,167,(Jr),5.0,5.0,San Diego State,4,19,2,0.0,0,0,0,1,"0
"
CB,Thomas,Patterson,5 - 11,184,(Jr),5.0,5.0,Mississippi State,4,16,5,0.0,0,0,0,2,"0
"
SS,Jake,Raymond,5 - 10,189,(Sr),4.0,4.0,Illinois,2,4,2,0.0,0,0,0,0,"0
"
CB,Kevin,Gonzales,6 - 1,168,Jr,3.0,3.0,USC,3,12,3,0.0,0,0,0,0,"0
"
DE,Michael,Livingston,6 - 1,250,Jr,3.5,3.5,Syracuse,2,8,0,2.0,0,0,0,0,"0
"
DE,Isaiah,Riggins,6 - 3,253,Jr,4.0,4.5,South Carolina,3,15,0,4.0,0,0,0,0,"0
"
DT,Michael,Carroll,6 - 8,265,(Jr),5.0,5.0,Hawaii,4,19,0,3.0,0,0,0,0,"1
"
CB,Josh,Brooks,5 - 10,172,(Jr),3.0,3.0,SMU,1,2,1,0.0,0,0,0,0,"0
"
CB,Jaylen,Harris,5 - 10,173,Sr,4.5,4.5,Louisville,6,27,4,0.0,0,0,0,1,"0
"
FS,John,Hall,5 - 11,192,(Sr),2.5,2.5,Wyoming,6,25,2,0.0,0,0,0,0,"0
"
ILB,Darwin,Guillen,6 - 2,226,So,2.5,2.5,Cincinnati,6,35,0,0.0,0,0,0,0,"0
"
DT,David,Medley,6 - 7,310,Jr,5.0,5.0,Colorado,8,38,0,3.0,0,0,0,0,"1
"
DT,Lamar,Lindsey,6 - 1,261,Sr,2.5,3.0,Utah State,2,9,0,0.0,0,0,0,0,"0
"
FS,Craig,Lee,6 - 3,202,Jr,3.5,4.5,USF,2,11,1,0.0,0,0,0,0,"0
"
ILB,Benjamin,Ivey,5 - 11,227,Jr,2.5,2.5,Oklahoma State,7,45,0,0.0,0,0,0,0,"0
"
CB,Victor,Ruby,6 - 1,193,Sr,4.0,4.0,Maryland,3,15,1,0.0,0,0,0,1,"0
"
OLB,Eric,Barton,6 - 0,215,Sr,3.0,3.0,Auburn,4,24,0,1.0,0,0,0,0,"0
"
DE,James,Bellamy,6 - 2,260,(Jr),2.0,3.0,Marshall,1,5,0,0.0,0,0,0,0,"0
"
ILB,Steven,Cyr,6 - 4,235,Sr,4.5,4.5,Penn State,6,45,0,0.0,1,0,0,0,"0
"
FS,Joe,Robbins,5 - 10,166,(Jr),3.5,3.5,Boise State,4,21,0,1.0,0,0,0,0,"0
"
DT,Mark,Walsh,6 - 8,317,Jr,4.5,4.5,Arkansas,3,14,1,0.0,0,0,0,0,"0
"
OLB,Brandon,Smith,5 - 11,222,(So),2.5,3.5,North Texas,3,15,0,0.0,0,0,0,0,"0
"
ILB,John,Short,6 - 1,224,(So),2.5,3.0,Fresno State,4,27,0,0.0,0,0,0,0,"0
"
FS,Devin,Lloyd,5 - 10,204,(Fr),2.0,4.0,ECU,3,11,2,0.0,0,0,0,0,"0
"
DE,Amir,Ransom,6 - 1,245,(Fr),2.5,4.0,Kansas,1,5,0,0.5,0,0,0,0,"0
"
CB,Arnoldo,Gardner,5 - 10,180,Jr,3.0,3.0,Syracuse,2,8,1,0.0,0,0,0,0,"0
"
SS,Tommy,Lake,6 - 1,168,(Sr),4.0,4.0,Notre Dame,3,10,3,0.0,0,0,0,0,"0
"
DE,Eddie,Milton,6 - 2,261,Jr,3.0,4.0,Ohio,4,15,0,5.0,0,0,0,0,"0
"
OLB,Lorenzo,Gomez,6 - 2,252,Fr,2.5,3.0,Toledo,4,20,0,0.0,0,0,0,0,"0
"
DE,Maxim,Morris,6 - 2,235,Jr,3.0,4.0,Pittsburgh,4,14,0,3.0,0,0,0,0,"0
"
DE,Jamal,Norwood,6 - 2,251,Jr,4.0,4.5,Boston College,4,16,0,3.5,1,0,0,0,"0
"
SS,Raymond,Woods,5 - 11,197,So,4.0,4.0,Missouri,4,12,4,0.0,0,0,0,0,"0
"
DT,Daniel,Adkins,6 - 6,330,Jr,3.0,3.0,Virginia Tech,3,16,0,1.0,0,0,0,0,"0
"
SS,William,Oliver,6 - 3,199,Jr,3.5,3.5,Indiana,1,5,0,0.0,0,0,0,0,"0
"
OLB,Aiden,Neville,5 - 11,219,Fr,3.0,3.0,Cincinnati,3,16,0,0.0,1,0,0,0,"0
"
SS,Nathan,Knox,5 - 11,182,(Sr),3.5,3.5,Rutgers,2,10,1,0.0,0,0,0,0,"0
"
OLB,Jason,Flores,6 - 0,228,Jr,3.0,3.0,Baylor,6,33,0,1.0,0,0,0,0,"0
"
CB,Adrian,Benitez,5 - 11,221,Sr,3.0,3.0,Georgia State,2,6,2,0.0,0,0,0,0,"0
"
ATH,Marquise,Reed,6 - 1,173,Fr,2.5,5.0,Clemson,2,9,1,0.0,0,0,0,0,"0
"
DT,Larry,Weir,6 - 7,334,Sr,3.5,3.5,TCU,3,15,0,3.0,0,0,0,0,"0
"
ILB,Daniel,Watkins,6 - 0,231,Jr,4.0,5.0,Louisville,8,59,0,0.0,0,0,0,0,"0
"
CB,Daniel,Mendoza,6 - 1,180,(So),2.0,3.5,Eastern Michigan,1,5,1,0.0,0,0,0,0,"0
"
ILB,Angelo,Lindsey,6 - 1,205,(Jr),3.5,3.5,USC,7,47,0,0.0,0,0,0,0,"0
"
OLB,Cameron,Jones,6 - 4,221,(Jr),4.0,4.5,Arizona,1,7,0,0.0,0,0,0,0,"0
"
DT,Joseph,Perez,6 - 2,328,(So),3.5,3.5,Baylor,3,14,0,0.0,1,0,0,0,"0
"
OLB,Kevin,Greene,6 - 0,239,So,2.5,3.0,Northwestern,7,33,0,2.0,0,0,0,0,"0
"
OLB,Santiago,Brown,6 - 4,228,Sr,3.5,3.5,New Mexico,9,52,0,2.0,1,0,0,0,"0
"
SS,James,Benavidez,6 - 2,197,Jr,3.0,3.0,Florida State,5,29,0,0.0,0,0,0,0,"0
"
DT,Dwayne,Montgomery,6 - 2,309,Fr,2.5,4.5,Toledo,1,5,0,0.0,0,0,0,0,"0
"
OLB,Ryan,Anderson,5 - 11,203,Sr,3.0,3.0,Texas A&M,2,11,0,0.0,0,0,0,0,"0
"
SS,Joseph,Villa,6 - 1,182,So,1.5,3.0,USF,2,9,1,0.0,0,0,0,0,"0
"
OLB,Eddie,Howard,6 - 3,232,Jr,3.0,3.0,Army,2,12,0,0.0,0,0,0,0,"0
"
SS,David,Pennington,6 - 1,192,Jr,5.0,5.0,Vanderbilt,1,5,1,1.0,0,0,0,0,"0
"
CB,Freddy,Brown,5 - 11,147,(Jr),4.0,4.0,SMU,5,23,2,0.0,0,0,0,0,"0
"
ILB,Ahmed,Mark,6 - 3,242,(Fr),3.0,4.5,Duke,9,56,1,0.0,0,0,0,0,"0
"
DT,Todd,Gray,6 - 5,287,Jr,4.0,4.0,Washington State,1,5,0,1.0,0,0,0,0,"0
"
CB,Blake,Riley,5 - 10,168,Sr,2.5,2.5,Wake Forest,2,8,1,0.0,0,0,0,0,"0
"
CB,Gene,Swain,6 - 0,210,(Jr),4.0,4.0,Ole Miss,7,27,3,0.0,0,0,0,0,"0
"
SS,Jeremy,Johnson,6 - 1,166,(Sr),3.5,3.5,Ohio State,2,11,0,0.0,0,0,0,0,"0
"
ILB,Julius,Velasquez,6 - 4,230,Sr,4.0,4.0,Houston,5,38,0,0.0,0,0,0,0,"0
"
OLB,Martin,Thomas,6 - 2,211,Sr,3.0,3.0,Ball State,12,72,0,5.0,0,0,0,0,"0
"
ILB,Michael,Hutson,5 - 11,223,So,2.0,4.0,Oregon,3,19,0,0.0,0,0,0,0,"0
"
ILB,Lance,Nattiel,6 - 0,239,(Sr),5.0,5.0,Texas,5,37,0,0.0,0,0,0,0,"0
"
DT,Michael,Webster,6 - 5,292,(So),3.0,3.5,Georgia State,4,20,0,0.0,0,0,0,0,"0
"
CB,Tom,Huggins,6 - 3,189,(Jr),3.5,3.5,North Carolina,1,5,0,0.0,0,0,0,0,"0
"
ILB,Ronald,Ellis,5 - 11,228,(Jr),4.0,4.0,Michigan,3,22,0,0.0,0,0,0,0,"0
"
CB,Fred,Saul,5 - 9,161,(Sr),3.5,3.5,Tennessee,1,5,1,0.0,0,0,0,0,"0
"
CB,Troy,Marshall,6 - 1,163,(Jr),5.0,5.0,Texas,4,12,4,0.0,0,0,0,1,"0
"
OLB,Justin,Carr,6 - 3,219,(Jr),4.0,4.0,Boston College,2,9,0,0.0,0,1,0,0,"0
"
FS,Aaron,Blakely,6 - 1,182,So,4.0,5.0,Wisconsin,6,31,5,0.0,0,0,0,0,"0
"
CB,Williams,Bailey,5 - 9,170,(Sr),3.5,3.5,Air Force,2,9,1,0.0,0,0,0,0,"0
"
DE,Charles,Johnson,6 - 8,261,(Jr),5.0,5.0,Hawaii,8,29,0,11.0,0,0,0,0,"1
"
ILB,David,Garcia,6 - 1,238,Jr,2.5,3.5,Kent State,10,57,0,0.0,1,1,0,0,"0
"
OLB,Dana,Foster,6 - 3,234,Jr,2.0,4.0,Rutgers,2,12,0,0.0,0,0,0,0,"0
"
CB,Javon,Sutton,6 - 1,201,Fr,2.5,3.0,Ball State,2,9,0,0.0,0,0,0,0,"0
"
CB,Jay,Wade,5 - 10,211,(Jr),4.5,5.0,Alabama,5,25,3,0.0,0,0,0,1,"0
"
SS,Edwin,Ruiz,5 - 10,182,(Jr),4.0,4.0,Nebraska,5,17,5,0.0,0,0,0,0,"0
"
FS,Brandon,Curtis,5 - 11,176,Sr,4.0,4.0,UCF,4,28,1,0.0,0,0,0,0,"0
"
CB,Jonathan,Blankenship,6 - 1,190,Sr,4.5,4.5,Tulane,6,27,3,0.0,0,0,0,0,"0
"
CB,Curtis,Bowman,6 - 3,219,Sr,3.5,3.5,Arkansas,2,6,2,0.0,0,0,0,0,"0
"
ILB,Daniel,Allen,5 - 11,220,Sr,4.0,4.0,Navy,6,43,1,0.0,1,1,0,0,"0
"
DE,Sergio,James,6 - 8,257,Jr,2.5,2.5,North Texas,2,10,0,0.0,0,0,0,0,"0
"
SS,Joshua,Hinton,6 - 1,180,(Sr),2.5,2.5,Buffalo,3,13,1,0.0,0,0,0,1,"0
"
ILB,Carlos,Price,5 - 11,230,Sr,3.0,3.0,Ohio,4,33,0,0.0,0,0,0,0,"0
"
OLB,Milan,Porter,5 - 11,206,(So),3.0,4.0,Fresno State,6,33,0,1.0,0,0,0,0,"0
"
CB,Noah,Davenport,5 - 11,169,(Jr),3.0,3.0,Colorado,1,2,1,0.0,0,0,0,0,"0
"
FS,John,Clement,6 - 1,208,(So),4.0,4.0,Washington State,4,16,2,0.0,0,0,0,1,"0
"
SS,William,Willis,6 - 0,199,(So),2.5,3.0,Rice,2,11,0,0.0,0,0,0,0,"0
"
DT,Andres,King,6 - 5,308,(So),3.5,3.5,Syracuse,4,25,0,0.0,0,0,0,0,"0
"
SS,Alan,Anderson,5 - 9,177,(So),3.5,4.0,Fresno State,2,7,2,0.0,0,0,0,0,"0
"
DE,Charles,Mendoza,6 - 0,262,Jr,3.5,3.5,Syracuse,1,2,0,1.0,0,0,0,0,"0
"
DE,Adam,Parks,6 - 1,254,So,3.5,3.5,Auburn,4,21,0,1.0,0,0,0,0,"0
"
DE,Lee,Shea,6 - 2,258,Jr,3.0,3.5,Mississippi State,6,23,0,6.0,0,0,0,0,"0
"
ILB,James,Burroughs,6 - 3,234,Fr,3.0,4.0,Minnesota,7,49,0,0.0,0,0,0,0,"0
"
DT,Brandon,Eakin,6 - 7,278,(Jr),3.5,3.5,Florida State,5,29,0,3.5,0,0,0,0,"0
"
OLB,Maurice,Allison,6 - 1,221,(Jr),2.0,3.0,Nevada,6,34,0,1.0,0,0,0,0,"0
"
OLB,Brian,Morgan,6 - 1,219,(Jr),3.5,3.5,Indiana,6,37,0,0.0,0,1,0,0,"0
"
FS,Henry,Smith,5 - 11,167,Sr,4.5,4.5,Georgia,3,13,2,0.0,0,0,0,1,"0
"
OLB,James,Acuna,6 - 1,217,Jr,3.0,3.0,Connecticut,1,5,0,1.0,0,0,0,0,"0
"
CB,Brad,Lewis,5 - 8,153,Sr,3.5,3.5,Cincinnati,5,23,1,0.0,0,1,0,0,"0
"
CB,Thomas,Trujillo,6 - 1,189,(Jr),3.5,3.5,Fresno State,7,31,3,0.0,0,0,0,1,"0
"
DE,John,Peterson,6 - 5,294,Jr,3.0,5.0,USF,6,22,0,10.0,0,0,0,0,"0
"
SS,Dominic,Monk,6 - 1,219,Fr,1.0,4.0,Cincinnati,2,9,0,0.0,0,0,0,0,"0
"
SS,William,Huang,6 - 2,211,Jr,3.5,3.5,Syracuse,2,7,2,0.0,0,0,0,0,"0
"
FS,Luis,Henry,5 - 11,194,(Jr),3.5,4.5,Arizona,4,20,1,0.0,0,0,0,0,"0
"
CB,Darren,Ruffin,5 - 10,165,(Jr),4.0,4.5,Army,8,43,1,0.0,0,0,0,0,"0
"
DE,Alvin,Welch,6 - 4,271,(Sr),4.0,4.0,Northwestern,7,31,0,5.5,0,1,0,0,"0
"
OLB,Darren,McLean,6 - 1,248,So,3.0,3.0,Maryland,3,14,0,1.0,0,1,0,0,"0
"
DE,Shawn,Dixon,6 - 8,288,Sr,3.0,3.0,Louisville,4,16,0,3.5,0,0,0,0,"0
"
ILB,Matthew,Williams,5 - 11,233,(Jr),2.0,2.5,North Texas,1,8,0,0.0,0,0,0,0,"0
"
DE,Joe,Flores,6 - 2,253,(So),2.5,4.0,Nebraska,1,5,0,1.5,0,0,0,0,"0
"
OLB,Clifford,White,5 - 11,225,Sr,2.0,2.5,Ohio,6,34,0,1.0,0,0,0,0,"0
"
DT,Charles,Freeman,6 - 5,268,Sr,3.0,3.0,Wake Forest,2,7,0,2.5,0,0,0,0,"0
"
ILB,Benjamin,Thompson,5 - 10,220,Jr,4.0,4.5,Marshall,9,70,0,0.0,0,0,0,0,"0
"
ILB,Ray,Taylor,6 - 0,225,(Jr),5.0,5.0,Syracuse,9,67,1,0.0,0,0,0,0,"0
"
CB,Christopher,Anthony,5 - 10,171,Fr,1.0,4.5,Temple,3,10,2,0.0,0,0,0,0,"0
"
DT,Anthony,Whipple,6 - 0,324,Jr,4.0,4.5,Wisconsin,2,9,0,2.0,0,0,0,0,"0
"
CB,Willie,Cox,5 - 11,186,Jr,2.0,3.5,Michigan State,2,3,2,0.0,0,0,0,0,"0
"
DE,Richard,Coleman,6 - 4,257,(Sr),4.0,4.0,Arizona,4,17,0,3.0,0,0,0,0,"0
"
DE,Doug,Lambert,6 - 1,264,(Jr),2.0,2.0,Utah State,4,16,0,1.5,0,0,0,0,"0
"
DE,Hector,Ali,6 - 6,252,(Jr),3.0,3.0,Georgia State,2,4,0,2.0,0,0,0,0,"0
"
DE,Russell,Greer,6 - 1,262,(So),4.0,4.0,Oklahoma,5,19,0,5.0,0,0,0,0,"0
"
DE,Jairo,Escobar,6 - 3,258,(Fr),2.0,3.0,New Mexico,1,1,0,1.0,0,0,0,0,"0
"
CB,George,Gaffney,5 - 11,184,Jr,4.0,4.0,Florida,5,24,3,0.0,0,0,0,0,"0
"
CB,Keith,Hatfield,5 - 8,177,(Jr),2.5,2.5,Toledo,2,10,0,0.0,0,0,0,0,"0
"
OLB,James,Garcia,6 - 1,231,Jr,3.5,4.5,Houston,9,58,0,9.5,0,0,0,0,"0
"
CB,Ernie,Urban,5 - 11,173,(So),2.5,4.0,Wisconsin,1,2,1,0.0,0,0,0,0,"0
"
DT,John,Collins,6 - 7,285,Sr,3.0,3.0,Ohio,2,10,0,0.0,0,0,0,0,"0
"
SS,Brad,Thomas,5 - 11,191,(Sr),2.5,2.5,North Carolina State,7,37,1,0.0,0,0,0,0,"0
"
FS,Andrew,Wright,5 - 9,187,(Sr),4.5,4.5,TCU,4,20,1,0.0,0,0,0,1,"0
"
CB,T.J.,Hunter,6 - 0,203,Sr,5.0,5.0,Penn State,6,28,3,0.0,0,1,0,1,"0
"
DT,Ronald,Young,6 - 7,287,Sr,4.0,4.0,Air Force,2,11,0,0.0,0,0,0,0,"0
"
CB,Matthew,Howard,5 - 8,170,Sr,3.5,3.5,Wyoming,3,16,0,0.0,0,0,0,0,"0
"
SS,Andrew,Wade,6 - 0,206,Jr,4.5,4.5,Boston College,2,9,2,0.0,0,0,0,0,"0
"
ILB,Julius,Bowlin,5 - 11,236,Sr,3.0,3.0,Wake Forest,3,25,0,0.0,0,0,0,0,"0
"
CB,William,Lange,6 - 2,192,Jr,4.0,4.0,Iowa,1,3,1,0.0,0,0,0,0,"0
"
OLB,Angel,Bailey,6 - 2,228,(So),3.5,4.5,Georgia,2,11,0,1.0,0,0,0,0,"0
"
FS,Damani,Crump - Jackson,5 - 11,198,(Fr),2.5,5.0,Colorado State,5,21,2,1.0,0,0,0,0,"0
"
FS,Ian,Williams,5 - 10,215,Jr,3.0,4.0,Ball State,4,21,1,0.0,0,0,0,0,"0
"
FS,Robert,Pendleton,6 - 1,203,Jr,4.5,5.0,Michigan,4,18,2,0.0,0,1,0,2,"0
"
CB,Cameron,Marshall,6 - 1,170,Fr,3.0,5.0,Penn State,3,11,3,0.0,0,0,0,0,"0
"
OLB,Scott,Robinson,6 - 1,220,(Sr),3.5,3.5,Auburn,6,38,0,0.0,0,1,0,0,"0
"
OLB,Michael,Barr,6 - 1,221,(Sr),3.5,3.5,Rutgers,5,23,2,0.0,0,0,0,1,"0
"
DE,Jesse,Boyd,6 - 6,276,Sr,4.5,4.5,Fresno State,5,17,0,9.0,0,0,0,0,"0
"
DT,Corey,Johnson,6 - 4,317,(So),3.0,4.0,Mississippi State,1,6,0,0.5,0,0,0,0,"0
"
ILB,Kaden,Carmichael,6 - 2,234,So,2.0,3.5,Texas A&M,1,6,0,0.0,0,0,0,0,"0
"
DT,Jimmy,Barnard,6 - 8,287,Jr,2.0,4.0,Rutgers,2,10,0,0.0,0,0,0,0,"0
"
DT,Eugene,Webster,6 - 7,304,Sr,3.5,3.5,Washington,2,15,0,0.0,0,0,0,0,"0
"
DT,Ray Ray,Doss,6 - 4,290,Sr,2.5,2.5,Kansas State,6,25,0,1.0,0,0,0,0,"0
"
FS,Donovan,Faulk,6 - 2,214,Jr,4.0,5.0,BYU,4,18,3,0.0,0,0,0,1,"0
"
FS,William,Correa,5 - 9,163,Sr,3.0,3.0,SMU,1,3,0,0.0,1,1,0,0,"0
"
DE,Robert,Grove,6 - 2,245,Jr,4.0,4.0,Ohio State,6,26,0,6.0,0,0,0,0,"0
"
FS,Roger,Espinoza,5 - 10,177,(Jr),3.5,3.5,Stanford,1,5,0,0.0,0,0,0,0,"0
"
CB,John,Warren,6 - 1,197,(Jr),2.5,2.5,Tulsa,5,16,5,0.0,0,0,0,2,"0
"
ILB,Shia,Reeder,6 - 0,236,Jr,3.5,4.5,Toledo,7,52,0,0.0,0,0,0,0,"0
"
DE,Larry,Urban,6 - 8,275,(Sr),3.0,3.0,Kentucky,2,10,0,1.0,0,0,0,0,"0
"
CB,John,Stein,5 - 11,176,Fr,1.0,3.0,Tulsa,2,8,0,0.0,0,0,0,0,"0
"
SS,Phillip,Allen,6 - 1,163,(Jr),3.0,3.5,North Texas,4,17,2,0.0,0,0,0,1,"0
"
OLB,James,Taylor,6 - 1,231,(So),3.0,3.0,Wyoming,9,48,0,2.0,0,0,0,0,"0
"
OLB,Richard,Welch,6 - 2,236,Jr,4.0,4.0,UCLA,1,4,0,0.5,0,0,0,0,"0
"
ILB,Arthur,Roberts,74,231,(So),2.5,3.5,Stanford,8,49,0,0.5,0,0,0,0,"0
"
CB,Adrian,Knox,6 - 3,167,Sr,3.5,3.5,Utah,1,2,1,0.0,0,0,0,0,"0
"
ILB,Luke,Barker,5 - 11,241,(So),4.0,4.0,Baylor,7,51,0,0.0,0,0,0,0,"0
"
SS,Christopher,Williams,5 - 11,184,(So),4.0,4.0,Florida State,4,19,3,1.0,0,0,0,0,"0
"
SS,Ethan,Smith,6 - 2,183,(Sr),3.0,3.0,Louisville,1,3,1,0.0,0,0,0,0,"0
"
DE,Jeffrey,Chung,6 - 4,272,(Jr),5.0,5.0,Alabama,5,21,0,9.5,0,0,0,0,"0
"
DE,Arturo,Feliciano,6 - 3,237,(Fr),2.0,4.0,Texas Tech,2,7,0,2.0,0,0,0,0,"0
"
DT,Roy,Norman,6 - 4,279,(Jr),4.5,4.5,Miami FL,2,5,0,1.0,1,0,0,0,"0
"
OLB,Cristian,Chapa,6 - 1,235,So,3.0,3.0,Navy,7,42,0,1.0,0,0,0,0,"0
"
DT,Robert,Arnold,6 - 5,262,So,2.0,3.0,Temple,5,26,0,0.0,0,0,0,0,"0
"
CB,Stephen,Mitchell - Morrison,6 - 1,203,Sr,4.5,4.5,Air Force,6,29,4,0.0,0,0,0,0,"0
"
DT,John,Baldwin,6 - 8,264,Sr,3.0,3.0,Wyoming,5,20,0,2.0,0,0,0,0,"0
"
OLB,Stephen,Willis,5 - 11,230,Sr,2.0,2.0,Temple,1,4,0,0.0,1,0,0,0,"0
"
DE,Matthew,Mendoza,6 - 4,254,(Jr),4.0,4.0,Wisconsin,5,20,0,7.5,0,0,0,0,"0
"
DT,Spec,Lewis,6 - 4,281,(Sr),4.0,4.0,Texas Tech,2,8,0,1.0,0,0,0,0,"0
"
DT,Mendy,Butt,6 - 5,293,Fr,1.5,2.5,Tulane,3,16,0,0.0,0,0,0,0,"0
"
CB,Joshua,Saunders,6 - 3,198,Sr,4.5,4.5,USF,7,34,2,0.0,0,0,0,1,"0
"
CB,D.J.,Nelson,5 - 11,170,Sr,3.5,3.5,California,2,5,2,0.0,0,0,0,1,"0
"
CB,Vontae,Johnson,6 - 3,207,(Jr),4.0,4.0,Stanford,5,27,1,0.0,0,0,0,0,"0
"
ILB,James,Carson,6 - 2,231,(So),4.5,5.0,Kansas,6,47,0,0.0,0,0,0,0,"0
"
FS,Kurt,Day,6 - 1,185,(Sr),3.0,3.0,Akron,2,10,0,0.0,0,0,0,0,"0
"
SS,Curtis,Williams,6 - 1,189,(Sr),2.5,2.5,San Jose State,1,4,0,0.0,0,0,0,0,"0
"
CB,Danny,Gauthier,6 - 2,197,(So),2.0,3.0,Duke,1,0,1,0.0,0,0,0,0,"0
"
DE,Daniel,Jackson,6 - 7,266,Jr,1.0,2.5,Tulsa,2,8,0,0.0,0,0,0,0,"0
"
CB,Herbert,Villa,5 - 8,174,Sr,3.0,3.0,Western Michigan,4,18,1,0.0,0,0,0,1,"0
"
DE,Rafael,Cross,6 - 1,250,(So),3.5,3.5,Washington,5,23,0,4.5,0,0,0,0,"0
"
OLB,Stephen,Campbell,5 - 11,234,Sr,4.0,4.0,Syracuse,3,18,0,0.0,0,0,0,0,"0
"
SS,Harold,Farrell,6 - 1,164,So,2.5,4.0,Ball State,1,2,1,0.0,0,0,0,0,"0
"
DT,Steve,Poole,6 - 7,288,(Sr),5.0,5.0,Georgia Tech,4,21,0,0.0,0,0,0,0,"0
"
SS,Jimmy,Parr,6 - 2,207,Jr,4.0,4.5,Houston,4,18,4,0.0,0,0,0,0,"0
"
DE,James,Donovan,6 - 0,269,Sr,1.5,1.5,Navy,1,1,0,1.0,0,0,0,0,"0
"
DE,Joshua,Gorman,6 - 1,272,Sr,2.0,2.0,Tulane,2,10,0,0.0,0,0,0,0,"0
"
CB,Scott,Tran,6 - 0,176,(So),3.0,4.0,Georgia,2,5,2,0.0,0,0,0,0,"0
"
TE,Darius,Mitchell,6 - 1,216,(Jr),4.5,4.5,Nebraska,1,3,0,1.0,0,0,0,0,"0
"
DE,Ramiro,London,6 - 2,269,So,2.5,3.0,Buffalo,2,8,0,0.0,0,0,0,0,"0
"
CB,Jeffrey,Lutz,6 - 1,188,Jr,2.5,3.5,Kent State,4,17,1,0.0,0,0,0,1,"0
"
ILB,Devin,Aguilar,6 - 2,237,(So),3.0,4.0,Georgia Tech,8,58,0,0.0,0,0,0,0,"0
"
SS,Jared,Calloway,6 - 1,196,Jr,3.5,4.5,Duke,1,5,0,0.0,0,0,0,0,"0
"
ILB,Carter,Reeves,6 - 1,233,Fr,1.0,2.5,Wake Forest,1,5,0,0.5,0,0,0,0,"0
"
DE,Anthony,Miller,6 - 3,253,(So),3.5,5.0,Tennessee,8,32,0,14.5,0,0,0,0,"0
"
FS,Prince,Pennel,5 - 10,198,Fr,1.0,3.0,North Carolina State,1,8,0,0.0,0,0,0,0,"0
"
DE,Edwin,Frederick,6 - 5,257,(Jr),2.5,2.5,Temple,3,11,0,1.0,0,0,0,0,"0
"
DT,Gary,Trujillo,6 - 2,295,(So),3.5,4.0,Iowa,5,28,0,1.0,0,0,0,0,"0
"
OLB,Yariel,Yanez,6 - 3,229,Fr,2.5,2.5,Toledo,1,4,0,1.0,0,0,0,0,"0
"
DT,Forest,Chase,6 - 4,324,Jr,4.0,4.0,Wake Forest,4,12,0,5.5,0,0,0,0,"0
"
ILB,Barty,Tillman,6 - 2,222,(Sr),4.5,4.5,Clemson,6,43,0,0.0,0,1,0,0,"0
"
